Pinterest ID,Name,Description,Alt Text,URL
215539532167234891,Marshmallow Sofa - Miniatures Collection,"Marshmallow Sofa belongs to the Miniatures Collection by Vitra Design Museum that includes the more important pieces of the international history of the design from 1850 since today. The construction materials and the colors of the miniatures exactly correspond to the original. Gives the fidelity to the original ones, the miniatures are not only collection objects for the impassioned of furniture, but they can also serve as ideal illustrative material in the universities and schools of design. C","many different types of chairs and tables on a white background, including one for each chair",https://i.pinimg.com/736x/d7/61/43/d76143691086fa5ff33203c0708bdff9.jpg
54676582969413313,Panton Chair,"An icon of twentieth-century design, the Panton Chair from Vitra, is a legendary seating solution from the mind of Verner Panton. Showcasing an S-shaped frame, the Panton is considered the world's first molded plastic chair, providing a contemporary touch to your favorite seating areas. Pair with a glass-topped table and fine linens for a cohesive design, or select a wood dining table and colorful lighting for a hint of contrast. Highlights Sculptural chair made from a single piece of polypropylene Iconic design created by influential Danish designer Verner Panton Incredibly durable and easy to clean Stackable design for easy storage when not in use Vitra Panton Chair in Pink",a white chair sitting on top of a white floor,https://i.pinimg.com/736x/3e/2c/03/3e2c039e97e46c4b727546cb03cb4476.jpg
97108935743171315,"Panton Chair, Vitra / Herman Miller Collection","Timeless cantilever Panton Chair of the second generation (1968-71) designed by Verner Panton in 1959. High-quality corpus in black made of polyurethane hard foam. Unique, almost untouched condition. Quality Features: accomplished design: perfect proportions and visible attention to detail high-quality workmanship using first-class materials Made in Switzerland. Design: Verner Panton, manufacturer: Vitra / Herman Miller Collection",a black chair that is shaped like a wave,https://i.pinimg.com/736x/08/43/07/0843076b7e29fe07bf7c41be5fd1fde0.jpg
1113374339129481909,Butterfly Stool Vitra | Maple natural | VITRA 20137001,"Butterfly: Butterfly Stool by Vitra Its curved shape immediately reminds you of the wings of a butterfly - the Butterfly Stool by Vitra lives up to its name. It unites in a unique way the eastern language of form with the western technique of plywood shaping, which Charles and Ray Eames developed. Designer Sori Yanagi succeeded in creating a true masterpiece! Designer Sori Yanagi Sori Yanagi worked in Charlotte Perriand's office from 1940 to 1942 after studying at the art school in Tokyo. He…","a wooden stool with an open book on it's back legs, and the bottom section",https://i.pinimg.com/736x/bc/ef/25/bcef2533c0c5460623025d739a84e538.jpg
146296687892944699,Fauteuil Direction Pivotant - Gris Vermeer / Volo 69 Marron (F60),"The Fauteuil Direction Pivotant was designed by French designer Jean Prouvé in 1951. Although it is immediately evident that Fauteuil Direction Pivotant hails from a different era, it appears in no way outdated or old-fashioned. This is due to the distinctive aesthetic of Prouvé's design philosophy, which always placed an uncompromising focus on functional requirements.The voluminous seat and backrest cushions rest on a sleek frame made of tubular steel and bent sheet metal, while the wooden armrests lend the office chair a touch of familiar comfort. The swivel seat of Fauteuil Direction Pivotant is height adjustable and the backward tilt mechanism can be adapted to the individual user's weight. It offers ultimate comfort and convenience while you work or study and is easily moveable thank",Fauteuil Direction Pivotant by Vitra - Japanese Red Frame / Volo 69 Marron (F60),https://i.pinimg.com/736x/d9/8b/07/d98b0748fba1ecaa0a34afc6046fa6ce.jpg
442619469680059814,Leather Lounge Chair by Charles & Ray Eames for Vitra,"The Vitra Eames Lounge Chair exudes elegance thanks to its special design and attracts interest. The combination of the black leather and the brown wood provide an appropriate contrast. This high-quality workmanship ensures the armchair is comfortable and durable. (#26917-c3) I have official proof of authenticity such as vintage catalogs, designer records, or other literature sources and take full responsibility for any authenticity issues arising from misattribution",an office chair with black leather and wood,https://i.pinimg.com/736x/35/33/63/353363b87a378b02f4d07bd89353c31c.jpg
1107955945828619161,Miniature Marcel Wanders Knotted Chair produced by Vitra Design Museum | hive,"For over two decades, the Vitra Design Museum has been making miniature replicas of milestones in furniture design. The Miniatures Collection encapsulates the entire history of industrial furniture design - moving from Historicism and Art Nouveau to the New Objectivity of Bauhaus and Radical Design, and from Postmodernism all the way up to the present day. Exactly one sixth of the size of the historical originals, the chairs are all true to scale and precisely recreate the smallest details of construction, material and color. The high standard of authenticity even extends to the natural grain of the wood, the reproduction of screws and the elaborate handicraft techniques involved. This has made the miniatures into popular collector's items as well as ideal illustrative material for universities, design schools and architects. Knotted Chair is made of knotted netting soaked in artificial resin and simply hung out to dry. This produces a highly expressive seat shell which is as fragile, transparent and light as a hammock but is as solid as a seat should be. The use of simple knotted cords gives Knotted Chair that additional warm, personal feeling. Wanders' description of Knotted Chair: ""The design is based on three innovations. Firstly, the process of hardening a textile in such a way that it can serve as a constructional element, becoming part of the structure of a three-dimensional product. Secondly, the use of knotting techniques to create curved, solid surfaces and structures. Thirdly, the manufacture of an industrial product made of plastic without resorting to a mold, but by simply making use of gravity and artificial resin as a stiffening agent. Of course these factors are decisive in determining the quality of the chair. I personally, however, I am more enthusiastic about the chair's formal appeal and the meaning its external appearance lends it. It is a chair which tells you it was made for you alone, with a great deal of love, creativity and care, a chair which thus has its own personal and individual character, a chair which shows its relationship to you by letting you see different details every time you use it."" Each Vitra miniature is true to the original in construction and materials, and reduced in size on a scale of 1:6. Each miniature is packaged in a wooden box, accompanied by an informational booklet. Production notes: Each of the delicate objects are made by hand; on average, each miniature requires five hours of careful manual work. Ongoing quality control ensures that every miniature corresponds to its larger original in terms of finishing, details and materials.","For over two decades, the Vitra Design Museum has been making miniature replicas of milestones in furniture design. The Miniatures Collection encapsulates the entire history of industrial furniture design - moving from Historicism and Art Nouveau to the New Objectivity of Bauhaus and Radical Design, and from Postmodernism all the way up to the present day. Exactly one sixth of the size of the historical originals, the chairs are all true to scale and precisely recreate the smallest details of construction, material and color. The high standard of authenticity even extends to the natural grain of the wood, the reproduction of screws and the elaborate handicraft techniques involved. This has made the miniatures into popular collector's items as well as ideal illustrative material for univers",https://i.pinimg.com/736x/53/56/b6/5356b6aae44e130054be5abe518bf639.jpg
620230179967900130,Eames La Chaise – Design Within Reach,"Inspired by the “Floating Figure” sculpture by Gaston Lachaise, Charles and Ray Eames used their fascination with molded shell chairs to create one of the most celebrated pieces of organic design. Their lounge chair La Chaise (1948) is a graceful form that holds the body in a variety of positions, from sitting up to reclined. Made in Switzerland. A design classic by Charles and Ray Eames. Comfortably supports the body in a variety of positions. Sculptural organic form that becomes the centerpiece of a room. Brand Vitra General Dimensions 34¼"" H 59"" W 34¾"" D Product Weight 60 lbs Assembly Comes fully assembled Warranty 1-year warranty Terms and conditions apply. Learn more",an egg chair sitting in front of a window with dumbs on the floor next to it,https://i.pinimg.com/736x/c5/c5/8a/c5c58a5487d8dee92034a6cb20e54738.jpg
215539532166826573,Repos Swivel Armchair,"Repos is an elegant swivel armchair with armrests and generous padding wrap designed by Antonio Citterio for Vitra. The high backrest conveys a feeling of great comfort, functionality and ergonomics. Very high quality manufacturing combined with a meticulous use of materials make this chair a great living product. This chair is equipped with adjusting variable set by a mechanical device inside the synchronization of the padding. The foot is a four-spoke cast aluminum.","a living room with a chair, ottoman and lamp on the floor in front of a window",https://i.pinimg.com/736x/5f/36/6e/5f366e4b1a97825873c5e2ccd86c7f1c.jpg
77264949867261372,Vitra Panton Chair in White,"An icon of twentieth-century design, the Panton Chair from Vitra, is a legendary seating solution from the mind of Verner Panton. Showcasing an S-shaped frame, the Panton is considered the world's first molded plastic chair, providing a contemporary touch to your favorite seating areas. Pair with a glass-topped table and fine linens for a cohesive design, or select a wood dining table and colorful lighting for a hint of contrast. Highlights Sculptural chair made from a single piece of polypropylene Iconic design created by influential Danish designer Verner Panton Incredibly durable and easy to clean Stackable design for easy storage when not in use Vitra Panton Chair in White",a white table with two chairs and a potted plant next to it on a hard wood floor,https://i.pinimg.com/736x/3c/ac/04/3cac041348efc0fcc25dc4fefae1aa39.jpg
531424824801038004,Miniature Verner Panton Chair set of 5 produced by Vitra Design Museum | hive,"For over two decades, the Vitra Design Museum has been making miniature replicas of milestones in furniture design. The Miniatures Collection encapsulates the entire history of industrial furniture design - moving from Historicism and Art Nouveau to the New Objectivity of Bauhaus and Radical Design, and from Postmodernism all the way up to the present day. Exactly one sixth of the size of the historical originals, the chairs are all true to scale and precisely recreate the smallest details of construction, material and color. The high standard of authenticity even extends to the natural grain of the wood, the reproduction of screws and the elaborate handicraft techniques involved. This has made the miniatures into popular collector's items as well as ideal illustrative material for universities, design schools and architects. Inspired by Pop Art and Pop Culture, 1960 furniture design broke with the purism of modern functionalism. The use of new materials liberated furniture from the constraints of traditional structures and made it possible for designers to play imaginatively with form and color. At international furniture exhibitions, designers like Verner Panton presented futuristic-looking interior landscapes to go with a free and easy, hedonistic lifestyle. Verner Panton wrote of his works: ""I try to forget existing examples, even if they are well made, and find my own way of coming to terms with the materials. The result seldom has four legs, not because I do not want to make a chair but because working with new materials like wire mesh and polyester demands new forms."" The Panton Chair is regarded today as one of the classics of modern furniture design. It was the first chair in design history to have no back legs and be molded in one piece entirely out of plastic. It took nearly 12 years of development work before the idea could be put into practice. Each Vitra miniature is true to the original in construction and materials, and reduced in size on a scale of 1:6. Each miniature is packaged in a wooden box, accompanied by an informational booklet. Production notes: Each of the delicate objects are made by hand; on average, each miniature requires five hours of careful manual work. Ongoing quality control ensures that every miniature corresponds to its larger original in terms of finishing, details and materials. Sold in a set of 5.",Miniature Verner Panton Chair set of 5 produced by Vitra Design Museum | hive,https://i.pinimg.com/736x/a1/ce/5e/a1ce5e0b24297a3a602782f015c1130b.jpg
1003458360711783278,Eames Molded Plastic Side Chair – Herman Miller,"Product Details Charles and Ray Eames adapted molding techniques developed during World War II to produce their classic shell chair’s simple, gracious form. In 2001, continuing the Eames’ design ethos of continual, iterative advancements, Herman Miller reintroduced the original Eames Molded Shell Chair (1950) in a durable, 100 percent recyclable polypropylene. In 2022, we’ve enhanced it once more by crafting select recycled chairs with 100 percent post-industrial recycled plastic. The subtle matte texture of the re-engineered plastic shell maintains the soft tactility of the original design, available in your choice of vintage and contemporary colors, with three leg materials and styles and leveling floor glides. This is an authentic Herman Miller Eames Molded Shell Chair, verified by an authenticity certificate included in every order. A simple, beautiful, classic form that looks great in any setting. Comfortable waterfall seat edge reduces pressure on thighs. Recycled chairs are made with 100% post-industrial recycled plastic. Available in 2 million configurations, with an extensive range of shell, base, color, upholstery, and finish options. Eco-Friendly Description: Indoor Advantage Gold Certified - Indoor Advantage Gold certification is SCS Global Services’ highest level of indoor air quality performance for furniture. The certification assures that furniture products support a healthy indoor environment by meeting strict chemical emission limits for volatile organic compounds (VOCs).  Brand Herman Miller Collection Eames Molded Plastic Collection General Dimensions 31½"" H 17¾"" W 20⅞"" D Product Weight 13.25 lbs Assembly Comes fully assembled Warranty 5-year warranty Terms and conditions apply. Learn more Lifestyle check-dark Eco-friendly Dimensions Dimensions Dowel Base Height (in): 31½ Width (in): 17¾ Depth (in): 20⅞ Weight (lbs): 13.25 Seat Height (in): 17 Weight Capacity (lbs): 300 Wire Base Height (in): 31½ Width (in): 17¾ Depth (in): 21⅜ Weight (lbs): 11.25 Seat Height (in): 17⅜ Weight Capacity (lbs): 300 4-Leg Base Height (in): 31¼ Width (in): 18 Depth (in): 21½ Weight (lbs): 12.5 Seat Height (in): 17¼ Materials Injection-molded batch-dyed shell made with post-industrial recycled plastic or recyclable polypropylene Chromed steel, powder-coated steel, or wood dowel base Notification of Filling Contents Designers Charles and Ray Eames Through their furniture, corporate projects, World’s Fair displays, and in the aesthetics of their own California Case Study home, the Eameses exemplified modern living in postwar America. The Eames Lounge and Ottoman, introduced by Herman Miller in 1956, remains a touchstone of American style. More on Charles and Ray Eames Product Care Care & Maintenance With regular care and maintenance, your Herman Miller product will provide many years of superior performance and satisfaction. To maintain quality, please follow the cleaning procedures outlined here. The instructions for the care and maintenance of Herman Miller products are provided to you as a service. No warranty is implied since results may vary. Care and Maintenance",a table with four chairs in front of it,https://i.pinimg.com/736x/61/cb/1c/61cb1c4e5b28c93a3a96237f1b25f216.jpg
57209857758739511,"The Chair Collection, Original Museum Exhibition Poster - Etsy","""The Chair Collection "". Original Museum poster. Poster shows 224 chairs. All collectors’ items are listed with the original manufacturer of the first product series. Dimensions: 84 x 119 cm In mint condition, never been framed. Discover great deals and an expanded product range on our website: www.TheArtAndChaos.com We ship worldwide fully insured with tracking number. If your country is not listed, please contact us for a shipping quote.",the chair collection poster is shown with different types of chairs and their names on it,https://i.pinimg.com/736x/92/9a/aa/929aaa772469db907917cb45f0358bd1.jpg
146296687892944762,Panton Junior - Classic Red,"With its bright, cheerful colours and smooth curves, the Panton Chair has always been a favourite of children – both as a chair and as a plaything. This led Verner Panton to consider the the idea of producing a child-size version of the chair together with Vitra over 35 years ago.Proving impossible at the time for economic reasons, this aim was finally achieved in 2008 with the introduction of Panton Junior, a chair based on the designer's original plans. Identical to the regular model with regard to material and shape, the children's chair is approximately 25 percent smaller than the full-size Panton Chair. This makes Panton Junior, which is available in six different colours, an ideal chair for children in nursery and primary school.",some chairs and tables in the grass,https://i.pinimg.com/736x/53/16/dd/5316dd355a93ca4c6873e6792a946cf1.jpg
442619469675331394,"EA208 Chair in Polished Aluminum and Indigo Blue Leather by Charles and Ray Eames for Vitra, 1990s","Dining or conference ea208 soft pad chair belonging to the iconic aluminium series designed by charles & ray eames for herman miller (us) / vitra (eu). Exceptional comfort is guaranteed with the cushions in leather and swivel mechanism seats. Polished aluminium frame and hight quality leather in rare custom indigo blue colour. Good original condition with normal traces of use. Signed with manufacture label. this piece has an attribution mark, i am sure that it is completely authentic and tak",a blue leather office chair sitting on top of a cement floor next to a wall,https://i.pinimg.com/736x/00/2c/c3/002cc3cf0465c6f2a70df00800efac93.jpg
1107955945828463536,Miniature Verner Panton Chair set of 5 produced by Vitra Design Museum | hive,"For over two decades, the Vitra Design Museum has been making miniature replicas of milestones in furniture design. The Miniatures Collection encapsulates the entire history of industrial furniture design - moving from Historicism and Art Nouveau to the New Objectivity of Bauhaus and Radical Design, and from Postmodernism all the way up to the present day. Exactly one sixth of the size of the historical originals, the chairs are all true to scale and precisely recreate the smallest details of construction, material and color. The high standard of authenticity even extends to the natural grain of the wood, the reproduction of screws and the elaborate handicraft techniques involved. This has made the miniatures into popular collector's items as well as ideal illustrative material for universities, design schools and architects. Inspired by Pop Art and Pop Culture, 1960 furniture design broke with the purism of modern functionalism. The use of new materials liberated furniture from the constraints of traditional structures and made it possible for designers to play imaginatively with form and color. At international furniture exhibitions, designers like Verner Panton presented futuristic-looking interior landscapes to go with a free and easy, hedonistic lifestyle. Verner Panton wrote of his works: ""I try to forget existing examples, even if they are well made, and find my own way of coming to terms with the materials. The result seldom has four legs, not because I do not want to make a chair but because working with new materials like wire mesh and polyester demands new forms."" The Panton Chair is regarded today as one of the classics of modern furniture design. It was the first chair in design history to have no back legs and be molded in one piece entirely out of plastic. It took nearly 12 years of development work before the idea could be put into practice. Each Vitra miniature is true to the original in construction and materials, and reduced in size on a scale of 1:6. Each miniature is packaged in a wooden box, accompanied by an informational booklet. Production notes: Each of the delicate objects are made by hand; on average, each miniature requires five hours of careful manual work. Ongoing quality control ensures that every miniature corresponds to its larger original in terms of finishing, details and materials. Sold in a set of 5.",three different colored chairs sitting next to each other on a white surface and one is shaped like a wave,https://i.pinimg.com/736x/85/db/4a/85db4a5201e229ebf629fdc4efc22be0.jpg
1098737640334953667,Eames Upholstered Molded Plastic Side Chair – Design Within Reach,"Designed by Charles and Ray Eames, this iconic modern chair appeared as a prototype in MoMA’s 1948 International Competition for Low-Cost Furniture Design, and it’s been in continuous production – and enjoyed in homes, offices, and restaurants worldwide – since 1950. The Eameses believed that “design is a method of action,” and they continually updated their work as new materials became available. Continuing their legacy, Herman Miller now makes this chair with post-industrial recycled plastic. “The chair that Charles and Ray were designing,” says grandson Eames Demetrios, “is the chair that’s made tomorrow.” | Eames Upholstered Molded Plastic Side Chair at Design Within Reach",a red chair sitting in front of a window next to a desk with a lamp on it,https://i.pinimg.com/736x/81/dc/15/81dc15d6ba42d8c9e31e9424b54964d7.jpg
303641199892168332,sedia Panton Chair di Vitra,Il designer danese Verner Panton accarezzò a lungo l’idea di una sedia in plastica prodotta in un pezzo unico. Negli anni ’60 vennero alla luce i primi prototipi in collaborazione con Vitra e a partire dal 1967 Panton Chair fu prodotta in serie.,a green chair sitting on top of a table next to a book case and magazines,https://i.pinimg.com/736x/bd/75/fc/bd75fc7cb3f8eb2402dcadb9dcb29215.jpg
704954147956616720,Easy Diy Art Projects,Vitra on Instagram: “The Eames Fiberglass Chair is based on a concept Charles & Ray Eames had originally developed in 1948 for the Museum of Modern Art’s ‘Low-…”,an orange chair sitting in front of a white wall,https://i.pinimg.com/736x/31/0c/8a/310c8a6e3aa05293c91a6b06816f005b.jpg
331507222591462131,,,different types of chairs and their names,https://i.pinimg.com/236x/c7/8b/16/c78b16f794d56de05696905de7c21940.jpg
215539532166858073,ACX Soft - Office Chair,"ACX Soft Office Chair is a comfortable office seat produced by Vitra and designed by Antonio Citterio. With other two models of chair, ACX Mesh and ACX Light, the ACX Soft compose a rich professional seat collection born in 2023. ACX Soft differs from the other two models in that the backrest is covered in Quilted Knit fabric. Made of recycled polyester, the Quilted knitted fabric is available in seven assorted colours which, in combination with a light or dark frame, allow for numerous variatio","three office chairs with wheels on each side, one in different colors and the other in white",https://i.pinimg.com/736x/10/59/32/105932a74978ad8e2fe4ff2fe2e080bd.jpg
986499493351520061,Panton Chair,"An icon of twentieth-century design, the Panton Chair from Vitra, is a legendary seating solution from the mind of Verner Panton. Showcasing an S-shaped frame, the Panton is considered the world's first molded plastic chair, providing a contemporary touch to your favorite seating areas. Pair with a glass-topped table and fine linens for a cohesive design, or select a wood dining table and colorful lighting for a hint of contrast. Highlights Sculptural chair made from a single piece of polypropylene Iconic design created by influential Danish designer Verner Panton Incredibly durable and easy to clean Stackable design for easy storage when not in use",a white table and chairs in a room with wood flooring next to a window,https://i.pinimg.com/736x/be/06/3a/be063ab52a86678e84c7af104dc33c82.jpg
4611615718574083072,N02 Recycle Chair,"Need elegant and functional chairs that you can easily bring out when you have company and stack away when you don’t? Timeless enough to suit a wide variety of settings — whether at home or in an office environment — the N02™ Recycle by Danish furniture icon Fritz Hansen and Japanese studio Nendo is a smart, heirloom-worthy pick. Built from upcycled household plastic waste (that can be recycled again) with steel legs, it is both durable and environmentally friendly. It is also designed for comfort with a gentle curve and a crease inspired by a folded piece of paper to provide extra support for the upper and lower back.",a blue chair sitting in front of a white wall next to a desk with a clock on it,https://i.pinimg.com/736x/43/9f/25/439f25f8513ea2a4ced62c1b611e36e7.jpg
363595369935127019,Vitra | Original,vitra.,a red chair sitting on top of a white floor,https://i.pinimg.com/736x/08/45/8f/08458f21a6a84017449ce40abc38bc4a.jpg
823525481893147614,VITRA – SOFT PAD – design Charles & Ray Eames,"ACHETER – VITRA – SOFT PAD – design Charles & Ray Eames, 1969 – Le design des Fauteuils Soft Pad date de 1969. Ils s'apparentent esthétiquement aux Aluminium Group de 1958 (voir ici et ici), mais l’assise est généreusement rembourrée et la famille des Soft Pad peut donc être considérée comme une version cossue et luxueuse de l’Aluminium Group.","an office chair with wheels and leather upholstered seat, viewed from the front",https://i.pinimg.com/736x/47/84/c6/4784c69c15633a3bc014ec2259f38c52.jpg
