Pinterest ID,Name,Description,Alt Text,URL
9288742976540456,,,a black chair sitting on top of a white floor,https://i.pinimg.com/236x/69/15/37/691537ab347c903abb7ce1d4492987fa.jpg
572872015121652309,Mart Stam Cantilever Armchair,"Mart Stam, the designer of this chair, was a famous Dutch architect and furniture designer. Born in 1899, he was designing legendary pieces by age 27. Perhaps his most famous design is the Mart Stam chair that was initially developed for Weissenhof Stellung. The Mart Stam chair design became extremely...","a black leather chair with chrome frame and arm rests on an isolated white background,",https://i.pinimg.com/736x/3f/2a/67/3f2a679159fee9a733c71fffd524ae4e.jpg
246923992214328397,Breuer Chair Company Mart Stam Cantilever Side Chair w/ Chrome Frame (Various Bonded Leather Colors),"Breuer Chair Company Mart Stam Cantilever Side Chair w/ Chrome Frame (Various Bonded Leather Colors) Enhance your space with the timeless Bauhaus design of our Mart Stam Bonded (Regenerated) Leather Cantilever Side Chairs, featuring a chrome-plated…",a red chair sitting on top of a metal frame,https://i.pinimg.com/736x/df/28/3f/df283fe6ea316034b579e96fb5d25fc0.jpg
641059328229361540,Bauhaus Chair MB04 - Black Frame — Chairs | Artilleriet,"Bauhaus was a school that had a great influence on modern art and architecture and is today more relevant than ever as a precursor to functionalism. Among the best known artists and architects from Bauhaus were Ludwig Mies Van Der Rohe, Vasily Kandinsky, Paul Klee and Marcel Breuer. Some of the world's most famous chairs were designed during the Bauhaus era by Mart Stam and Marcel Breuer, who both developed chair models with a frame in steel tubes that became some of the most iconic products…",a white chair sitting on top of a gray floor,https://i.pinimg.com/736x/1b/91/7f/1b917f49bc802876f222f4f8abdc44bb.jpg
899171881841828347,"Bauhaus Design Chrome Tubular Steel and Brown Faux Leather Dining Chairs, 1980s","Italian modernist, Bauhaus design tubular chrome and brown faux leather stackable dining or living room chairs. Italian design of the 1980s. Price is per piece. 25 pieces available. In excellent condition with minimal signs of age. All chairs have been re-upholstered in quality brown faux leather seats. Backrests feature a production hole, not a damage. Up to four chairs can be shipped in one package. Combined shipping is calculated automatically on checkout. We try our best to accurately depict any imperfections on our photos. Please feel free to contact us for any additional photos. ---- PACKAGING All of our items are thoroughly cleaned and carefully packed for shipping. It is very important for us that the packaging has the same high-quality standard as the purchased item. Depending on the fragility of the item, packaging can be made in a 5 or 7-layered cardboard box or a wooden crate. Bigger items may be required to ship on crates with pallets. We create custom packages to save unnecessary packaging waste and filling. We use recyclable materials only. SHIPPING We offer premium and insured worldwide shipping. All small and medium sized packages are shipped as premium international air packages or EMS packages through the international state shipping carriers. Large packages and combined orders are shipped with a courier partner (FedEx, DHL, UPS etc.). All shipping costs are automatically calculated during the checkout process. Due to custom packaging, shipping for combined orders is not automatically calculated correctly. Please contact us for for shipping quotes for combined orders, or proceed to order the items after which we will issue a partial refund if the shipping was overpaid. All of our packages are insured or guaranteed for by us, provided that any proof of damage is delivered to us withing 3 days of delivery. Any visible damages on the package must be photographed upon delivery or the insurance policy might not be valid. We aim to ship products within 72 hours of receiving Your order. For bigger items and bulk orders, please allow up to 5-7 business days to safely handle and ship out Your order. We ask that you allow 25 business days for all deliveries. The wait time is likely to be much more shorter (around 7-10 working days for deliveries within the EU/EEA, 7-15 business days for overseas destinations) but we have to say this in case there is a hold up during busier times of the year. Please contact us for shipping upgrades or shipping related inquiries. Our other shipping partners and options include: EMS, FedEx / FedEx freight / FedEx express, DHL / DHL express, Schenker, In time, direct cargo shipping (direct flight to airport) and many more. Overseas customers may incur import duties and taxes, which will be paid by the purchaser. (customers outside EU) WHOLESALE We offer wholesale discount as well as discount on combined orders. We offer many different logistical and transporation solutions for shipping larger orders - this includes premium next day deliveries within EU, air charter options, container shipping for large orders, pallet and crate shipping etc.","a set of six chairs with brown leather seats and chrome frames, all in the same color",https://i.pinimg.com/736x/d6/f4/bb/d6f4bb74ea14a1930c9f5e1da75355b3.jpg
500955158570676909,T4 Modular Seating - Cream Boucle,"Coming Soon, Uma, and Holloway Li present the T4 series: a playful modular furniture collection recalling 90s optimism. Uma’s new collaboration with Holloway Li is ready to ship exclusively through Coming Soon, within the US. The playful design of the lightweight T4 composite modular chair invites us to take a step back to the future and retrace the brash optimism of Cool Britannia and 90s television iconography.",a black chair sitting in front of a white wall,https://i.pinimg.com/736x/13/f2/22/13f222f1b0c1fc6b66090773b83051a5.jpg
408701734951111867,"Mid-Century Bauhaus Lounge Chair in Black Leather, 1980s","Mid century Bauhaus Scorpion chaise lounge chair black leather Italy 1980s Scorpion is perfect for an open space with a minimalist interior design of a house or apartment. Also, the Lounger will perfectly save space in the house. Dimensions Total height 97 cm Total width 71 cm Total depth 140 cm Seat height 33 cm Seat width 60 cm",a chair made out of wood and metal,https://i.pinimg.com/736x/3b/c3/95/3bc3958344a6729904519c28e3dfed49.jpg
155303888250817355,set of 6 Matteo Grassi orginal bauhaus design Visitor Chairs cognac Leather Italy 1980s,"Set of 6 Matteo Grassi orginal bauhaus design Visitor Chairs cognac Leather Italy 1980s Unique cognac Leather Model Visitor Desk by Mart Stam & Marcel Breuer for Matteo Grassi, 1980s Bauhaus chair designed by Mart Stam for Matteo Grassi in the 1980e Cognac Orginal leather seats. Model: MG5 Visito chair Material: cognac Leather Chrome Tubing Metal Seat height 45 Condition: Very good. Signs of wear related to age and use. Some scratches. chrome excellent. Stamped : Matteo Grassi the price is for",four brown leather chairs and one white chair,https://i.pinimg.com/736x/76/bb/88/76bb88d4aeadb07713eb2a1c05cb44e7.jpg
88946161385597011,Amelie DP TS Office Chair by Midj - 2 / 6,"The Amelie DP TS Office Chair , designed in 2023 by Roberto Paoli for Midj, was introduced at the 2023 Milan Furniture Fair. It boasts a five star castor base, with a rounded backrest and seat upholstered in either leather, faux leather, or fabric. It is possible to customize back and front of the shell in two different fabrics or colors or choosing a contrasting fabric or color for the front insert of the backrest. As an office chair, it is extremely stylish. As a dining chair, the Amelie offer",two office chairs with wheels on each side and an orange upholstered chair in the middle,https://i.pinimg.com/736x/08/de/32/08de3266319b0f4428aafb431473b518.jpg
4610700935993417728,Buy the Knoll Studio Wassily Lounge Chair,"Available in a choice of ultra-matte coloured frames that pay tribute to the legacy and the history of the Bauhaus Dessau school, this special edition of the Wassily Lounge Chair renders Marcel Breuer’s iconic design anew. A bold and distinctive take on the lounge chair form that remains at the cutting edge of chair design almost a century on from its introduction, Breuer’s chair is named for the Modernist architect’s friend and colleague Wassily Kandinsky, and captures the spirit of the…",a red chair sitting on top of a white floor next to a metal frame and armrest,https://i.pinimg.com/736x/2f/d5/bb/2fd5bbc705605fe57391ebba8adf66a3.jpg
34410384639562438,10 of the most iconic pieces of Bauhaus furniture,"Ten of the most influential pieces of Bauhaus furniture, including Breuer's Wassily Chair, Hartwig's chess set and Mies van der Rohe's Barcelona Chair.",a red chair sitting on top of a white floor,https://i.pinimg.com/736x/97/35/0c/97350c9213e72bcb1e9d90c8b85a32e3.jpg
1548181179842673,Bauhaus Industrial Design,,an advertisement for the bauhaus chair,https://i.pinimg.com/736x/e4/52/21/e4522128e2463dbd23b658810d35aac8.jpg
401524123039238979,Wassily Chair | Knoll,"In 1925, Marcel Breuer was an apprentice at the Bauhaus when he reduced the classic club chair to its elemental lines and forever altered the future of furniture design. He was inspired to work with tubular steel after hearing the material is “bent like macaroni” to make bicycle frames. “I was very much engaged in the transparency of the form,” said Breuer, who, upon recognizing the potential of this lightweight, sturdy, malleable material, knew he could create the furniture he envisioned. An early prototype intrigued his associate Wassily Kandisky, for whom the chair is now named. An original Marcel Breuer design, the frame is stamped with the Knoll logo and designer signature, ensuring lifetime authentication. The 2024 introductions of ultra-matte dark red, onyx, and white reframe the iconic form of this Bauhaus-era chair",a brown chair sitting on top of a white floor next to a metal frame and foot rest,https://i.pinimg.com/736x/52/0a/7a/520a7ae33d3d68ffc005b957435184ba.jpg
950400327644645748,Bauhaus Design Chrome Tubular Steel Chairs,"Italian modernist, Bauhaus style tubular chrome and brown faux leather stackable dining or living room chairs.Price is per piece.In excellent condition with smaller expected signs of use, mostly surface scratches on the frames. All chairs have been re-upholstered in quality brown faux leather.Overall width: 47 cm / 18.5 inches Overall height: 80 cm / 31.5 inches Overall depth: 51 cm / 20.1 inches Seat height: 46 cm / 18.1 inches We try our best to accurately depict any imperfections on…",six chairs are lined up against the wall in an empty room with concrete flooring,https://i.pinimg.com/736x/d9/cc/40/d9cc4001a8ba1b7ca9388e608f266167.jpg
97108935733071457,"Ralph Rye Chair - Dunbar Prototype Tubular Steel Cushion Knoll American Mid-Century Modern Fabric, Chrome","A rare chair prototype – the ""Rye Chair” by Ralph Rye for Dunbar / Dux Furniture. Circa 1970. The frame is constructed with tubular stainless steel. This version has the cushion seat, upholstered in orange Knoll fabric, original to the prototype. The cantilever design is an homage to the Bauhaus with designers such as Mies van der Rohe and Marcel Breur. Prior to Ralph Rye studying design at the University of Cincinnati, he worked in a steel factory which gave him the foundation for molding metal",an orange office chair with chrome frame and arm rests on a white background in front of the image,https://i.pinimg.com/736x/79/43/49/794349c3eccd91f56c66a8bd758a4491.jpg
730920214540616354,Wassily Chair,"The Wassily Chair, also known as the Model B3 chair, was designed by Marcel Breuer in 1925. Shop the Italian reply on www.sintesi.design. We ship worldwide.",a black chair sitting on top of a white floor next to a metal arm rest,https://i.pinimg.com/736x/ea/60/5f/ea605fddd7cad7fe349802bd7ac28c6d.jpg
1098737640334972691,Barcelona Chair – Design Within Reach,"Originally created for the king and queen of Spain, the Barcelona Chair (1929) continues to endure as an icon of modernism and master craft. It’s upholstered using a single Spinneybeck cowhide and supported by a polished chrome frame hand-buffed to perfection. To create the precise tufting, individual panels of leather are cut and upholstered by hand. The Barcelona Chair is a registered trademark of Knoll, Inc., this is the authentic Barcelona Chair by Knoll. | Barcelona Chair, Ocean Deep at Design Within Reach",a chair and table in a room with wood paneling on the wall behind it,https://i.pinimg.com/736x/15/66/6c/15666c4da2e8d1d016fb3ce2e7873e41.jpg
155303888036352166,"Bauhaus Design Chrome Tubular Steel and Brown Faux Leather Dining Chairs, 1980s Vintage Italian Modernist Stackable Dining Chairs","Italian modernist, Bauhaus design tubular chrome and brown faux leather stackable dining or living room chairs. Italian design of the 1980s. Price is per piece. 25 pieces available. In excellent condition with minimal signs of age. All chairs have been re-upholstered in quality brown faux leather seats. Backrests feature a production hole, not a damage. Up to four chairs can be shipped in one package. Combined shipping is calculated automatically on checkout. We try our best to accurately depi",four chairs in a room with one chair on the floor and two empty chairs to the side,https://i.pinimg.com/736x/06/e9/26/06e926b3febc4811d495a24ed0490560.jpg
992832680383848141,Modern Classic Furniture | Classic Modern Furniture | Bauhaus 2 Your House,"In 1929, Mies van der Rohe designed the German Pavilion for the International Exposition in Barcelona, Spain. It contained what was to become one of interior design's most famous modern classic chairs, the Pavilion Chair. Using flat steel and a cantilever scissor form, the chair has a fairly rigid structure. Mies van der Rohe's original Pavilion chair used a frame of chromium-plated steel strips with horsehair cushions resting on thick belt leather straps. The steel strip design and 'x' joint had to be welded and polished by hand in a laborious operation. The Pavilion chair's intricate leather work used square tiles that were sewn together, then piped and buttoned.Our Pavilion Chair is a careful reproduction based on an exhaustive study of the original chair.  Size, shape, and angles are reproduced in an exacting fashion.  Materials and workmanship are 100% Italian, ensuring the finest in fit and finish.  Each square of the upholstery is sewn, giving the cushion the natural tufting Mies van der Rohe sought. The chair frame is constructed using flat steel that is painstakingly polished to make the joint seamless. The final result is an heirloom treasure that is built to last for years.Handmade in ItalyDimensions: Height 29 1/2""  Depth 30""  Width 29 1/2""; Seat Height 17""Material: Chair with flat polished chrome frame upholstered in individual leather tiles sewn together with leather piping and leather upholstered buttons. Springing by means of hide straps.",a black leather chair sitting on top of a metal frame base with a white background,https://i.pinimg.com/736x/fa/39/8d/fa398dd5a4b4062518ef1200a6ec7c7b.jpg
4609434350689116160,Buy the Knoll Studio Wassily Lounge Chair,"Marcel Breuer was still training in his craft when he first started to experiment with tubular steel as a way of producing a chair fit. Effortlessly capturing the air of optimism that the Bauhaus era brought with it, Breuer’s chair takes inspiration from the bicycle frame, with the celebrated designer reducing the form of the classic club chair to rely solely on its core elements. This version of the landmark chair, which is named for the painter Wassily Kandinsky and was first produced in…",a pair of chairs made out of wood and metal,https://i.pinimg.com/736x/46/b1/57/46b157e6c9c7688147ecca5b344eb9f1.jpg
965177763889386838,Cesca Caned Side Chair | Knoll,"The Cesca Chair has a rare, almost innocuous, simplicity to its design—linearity balanced by subtle curves; a graphic juxtaposition of industrial and natural materials; and a cantilevered form that seems to float in thin air. In 1928 it was an international sensation. Nothing like it existed at the time, and its iconic form proves to be effortlessly contemporary as the decades roll by. Originally known as the B32, the chair was later renamed “the Cesca” after Marcel Breuer’s daughter, Francesca. Tubular steel frame inspired by that of a bicycle. A comfortable cantilever design.",a chair that is made out of metal and wicker with a black seat pad,https://i.pinimg.com/736x/90/9a/98/909a98f71767cdd9711548d2bee6ee32.jpg
1970393582450088,Vintage Design Furniture,"Paimio Chair, vintage 1930. beautiful.",an image of a chair that is designed to look like a reclining chair,https://i.pinimg.com/736x/20/7a/04/207a04658d1623de42b77356168eedbe.jpg
97108935732080190,"1stdibs Fabric, Chrome Style 1980S Bauhaus Slovenian Lounge Chair",Very rare lounge chair which was produced in late 1980s by Stol Kamnik. Its modern look is still fashionable with reminiscence of Bauhaus period. It is beautiful and very comfortable. It can be paired with any style of vintage furniture. A touch of luxury from the 80s.,an upholstered lounge chair with metal frame,https://i.pinimg.com/736x/2c/ce/94/2cce9450ca3533144d24e085b4fe7b5d.jpg
146296687889986495,Rey Chair Upholstered - Grape Red Lacquered Beech / Steelcut Trio 416,"Based on the original Rey Collection designed by Swiss designer Bruno Rey in 1971, HAY has teamed up with Dietiker to relaunch the Rey Chair. With its distinctively rounded edges and curved backrest, it was the first chair to be patented with Dietiker's unique 'screwless' wood-to-metal connection and has become one of the most successful Swiss chairs of all time. For the upholstered version of this chair HAY has selected complimentary colours from Kvadrat's Steelcut Trio fabric collection. Steel",a red chair sitting on top of a floor next to a white wall with a shadow cast on it,https://i.pinimg.com/736x/77/c0/24/77c0243880432b8bd41ce7a97fbadcd5.jpg
568860996695821338,S 32 Chair by Marcel Breuer,"S 32 Chair by Marcel Breuer, 1929/30. Discover Thonet Bauhaus Classics.",an advertisement for the new chair designed by thonet,https://i.pinimg.com/736x/61/2d/c3/612dc358fc5cc2ea6cba77ee834a69e0.jpg
598626975505831375,Marcel Breuer Wassily Chair,"Discover the iconic Bauhaus inspired Wassily Lounge Chair, designed in 1925 by Marcel Breuer for Knoll 🪑🎨 The Wassily's chair unique shape is a masterpiece of modern timeless design, making it the perfect addition to any contemporary stylish environment. Available in polished, painted and 18k. Gold frame finishings. Make a statement in your space! Available at WorkArena, take a seat: https://www.workarena.com.au/products/wassily-lounge-chair/",a chair that is made out of metal,https://i.pinimg.com/736x/d9/7d/8e/d97d8e2da889647cd9257d095c2e31bb.jpg
442619469674855803,"Charles & Ray Eames, Mid-Century Modern, Eames Lounge Chair, Black Leather, Wood","Charles & Ray Eames, Mid-Century Modern, Eames Lounge Chair, Black Leather, Wood An authentic Herman Miller 670 lounge chair and matching 671 ottoman, designed by Charles Eames (1907-1978) and Ray Eames (1912-1988). Iconic Mid Century Modern design. Cushioned brown leather with rosewood veneered molded plywood frame and cast metal base. Retains original Herman Miller black metal label together with paper paten label, dated from 1964-1978. Lounge chair measures approximately 30.5"" x 33"" x 34"". O",an eames lounge chair and ottoman in black leather,https://i.pinimg.com/736x/40/b7/ce/40b7ce80f89318b61bf48cbf94ebe992.jpg
79587118407546676,Chairs,"Chairs (by Delima) is a collection commemorating iconic industrial designers in history through a timeless creation that combines form and functionality such as the chair. Designers mentioned: Josef Hoffmann, Marcel Breuer, Charlotte Perriand, Mies Van Der Rohe, Alvar Aalto, Hans Coray, Bonet-Kurdan-Ferrari, Charles and Ray Eames, Harry Bertoia, Arne Jacobsen, Eero Saarinen, Gio Ponti, Verner Panton, Robin Day, Ettore Sottsass",the chairs of the 20th century,https://i.pinimg.com/736x/d5/eb/e0/d5ebe03cec1a72263bb8069faf02de26.jpg
131941464074656439,Gropius Upholstered Dining Chair by Noom Home | 10082-MAG2231 | NMH1200887,"The Gropius Upholstered Dining Chair is named after Walter Gropius, the German architect and co-founder of the influential Bauhaus school and pays homage to his pioneering work in modern design. The Bauhaus movement is known for objects and buildings composed of simple geometric forms and a focus on the intersection of functionalism and artistic expression. These design principles are still relevant today and are reflected in the Gropius Dining Chair's combination of circular and cylindrical forms. The chair possesses a sculptural elegance that remains playful and inviting for more casual spaces. The seat and backrest are filled with a foam cushion fill, making Gropius as comfortable as it is stylish.",an orange chair sitting on top of a white floor,https://i.pinimg.com/736x/fa/5d/c6/fa5dc6fe113738c48cc2d75ec3dd6851.jpg
94716398419816604,Set of 4 Matteo Grassi Original Bauhaus Design Visitor Model Chair Dark Cognac Leather 1970s Italy - Etsy,"set of 4 Matteo Grassi original Bauhaus design Visitor model Chair dark cognac Leather 1970s Italy Brown leather Visitor model by Mart Stam & Marcel Breuer for Matteo Grassi, 1970s Bauhaus chair designed by Mart Stam for Matteo Grassi in the 1970s. dark cognac original leather seats. Model: MG5 Visitor chair Material: dark cognac leather chrome tubular metal Seat height 45 Condition: Very good. Signs of wear consistent with age and use. Chrome excellent. The chairs are in very good condition, Stamped: yes (Matteo Grassi) made in Italy The price is for a set of six 4x chairs. set of 4 chairs i Dimensions Height: 30.63 inches (77.81 cm) Width: 23.25 inches (59.06 cm) Depth: 22.25 inches (56.52 cm) style Mid-Century Modern (of the period) Materials and techniques chrome place of origin Italy Period 1970-1979 Date of Manufacture 1979 Made in Italy Condition Very good Signs of wear consistent with age and use. Small losses. very good original condition. 4 chairs are in very good condition, the price is for set of 4 chairs worldwide shipping midagevintage",three leather chairs sitting next to each other on a white floor in front of a wall,https://i.pinimg.com/736x/e5/cd/31/e5cd3103a5306b948469b738be85173b.jpg
171488698288567190,Marcel Breuer Wassily Chair - Black Leather,,a black chair sitting on top of a white floor next to a red and white sign,https://i.pinimg.com/736x/9c/ad/58/9cad58a9a68fd39d4e52d1e0c9ae4eaa.jpg
